"Id","y"
1,2006.29187510955
2,1989.05952342
3,1994.95610452848
4,2005.74776211871
5,2007.06468402737
6,2000.19220587888
7,2011.56342319464
8,2002.027304928
9,2000.48562379531
10,2003.136424686
11,2007.24561833085
12,1990.55581231267
13,1999.28566766253
14,2010.47471877441
15,2009.65563741932
16,1997.90641456661
17,1986.36053828535
18,1990.35131740625
19,1995.68326293217
20,2000.75571032688
21,2004.64640005128
22,2002.22699274015
23,2008.24020690357
24,1990.14795730462
25,2004.1977299383
26,2011.5692210575
27,2003.20679205054
28,2006.16754468383
29,1993.8533269986
30,2004.60553615175
31,1999.43891774836
32,2005.29996989661
33,2003.62132264613
34,2007.377413195
35,1994.92237673204
36,2007.23641229606
37,2012.0977048011
38,2002.23647125458
39,1992.84324238843
40,2008.30877242871
41,2003.69539623586
42,2013.13454559789
43,2003.89251829372
44,2007.98785879975
45,1991.38321227475
46,2009.50383247597
47,1991.93809639868
48,2002.82547341977
49,2008.66834126917
50,2001.01372503579
51,2001.59890507461
52,2001.37904317541
53,2007.63994970378
54,2006.18858861583
55,1998.6734828359
56,2008.67979995783
57,1997.67130506515
58,1989.44445382112
59,1979.52711193522
60,2002.19079401707
61,2003.01653617427
62,2004.35639320303
63,1990.8105255423
64,1988.78703028688
65,2009.05324414353
66,1996.98928121293
67,2006.38646769304
68,2007.55428953638
69,1999.57431272524
70,1985.29286753127
71,1998.69265063877
72,1995.99663499347
73,1996.50680156766
74,2004.67920842213
75,1996.04679026212
76,2003.13480478422
77,1998.2003019229
78,1997.06745566319
79,1999.52835841421
80,2014.13522707449
81,1997.44364887956
82,2012.16826426841
83,2010.7646505567
84,1998.56364106584
85,1998.37042051931
86,2007.71385093918
87,2008.67034663036
88,2002.8521637448
89,1993.02280561842
90,2011.47499873343
91,2019.83391214107
92,1996.11750452846
93,2006.71209848031
94,2006.61711738291
95,2005.04992177199
96,1991.69997372408
97,2000.8695466648
98,1977.7120474305
99,2008.61483803666
100,2008.80372458133
101,1997.08333932929
102,1998.59314552199
103,2010.4095555081
104,2008.97200502054
105,1990.82757031324
106,1999.91969084632
107,2005.23528764408
108,1997.71877016698
109,1995.14709382621
110,1992.27601686688
111,2012.80688832345
112,1989.77979959029
113,2004.5779408041
114,2007.35490453017
115,2003.72212952653
116,2009.14318558609
117,2009.22388407666
118,2006.04610125416
119,2007.66873022184
120,1991.52943290683
121,2001.81599828046
122,1991.12643289814
123,2012.6573453606
124,2007.45419061735
125,1999.08957225473
126,1997.10064718702
127,2007.15659704471
128,1999.17187829878
129,2000.42311156258
130,2000.77029296197
131,1994.53024680762
132,2005.20111815284
133,1991.9911450591
134,1995.5425953488
135,2004.17451452256
136,2008.94588967649
137,1996.24697405212
138,1995.77076818501
139,1990.70532879373
140,2009.36341554568
141,1996.75184392141
142,1999.6995439842
143,1993.13322214504
