"Id","y"
1,2005.72913122422
2,1995.87083729195
3,1996.80845645673
4,2001.95197619122
5,2004.75001594845
6,1995.50189821733
7,2016.21665630781
8,2001.26217409801
9,2007.10915553618
10,2002.16809231456
11,2004.38309758682
12,1994.7647233141
13,2006.50022983783
14,2007.96537210468
15,2004.05950558468
16,1996.35181581703
17,1991.23815990275
18,1997.05037215721
19,1999.00150747482
20,2004.68719437002
21,1988.53237548721
22,2000.92009624433
23,2006.46677997201
24,1991.59755553344
25,2001.51406248794
26,2013.93827001835
27,2001.8711450538
28,2007.0083696052
29,1994.81322559668
30,2009.4316708201
31,1991.31664036518
32,2004.43789805714
33,2003.84789933055
34,2006.74671756533
35,1998.64531796873
36,2007.03367023916
37,2010.92982608706
38,2000.59730788256
39,1993.69024837977
40,2005.70999176214
41,2001.27109547406
42,2004.99368877463
43,2005.54734497847
44,2001.49488331429
45,1994.22706611635
46,2014.38025580469
47,1992.90298883304
48,2002.78692718597
49,2008.65096846364
50,1994.36088929184
51,2005.19089645871
52,2003.38229504092
53,2007.40049010349
54,2008.98219149592
55,2000.67262913782
56,2002.69714916459
57,1998.44137300048
58,1991.62656282847
59,1995.17287316748
60,2001.83223580562
61,2000.09545780753
62,2003.78193059714
63,1998.1916983867
64,1992.34301937646
65,2006.23704118288
66,1995.46531939258
67,2005.09212540624
68,2008.10773952555
69,1997.41159737492
70,1992.54699666792
71,2002.34031618056
72,1998.53592462276
73,1996.70448950737
74,2005.73807050719
75,1998.59291849287
76,2003.76192322068
77,1998.49050186623
78,1998.57084455235
79,2000.37744186322
80,2013.05579201775
81,1996.90300166218
82,2006.24911771851
83,2007.44391421189
84,2002.33852734387
85,2008.13040190928
86,2005.32580403932
87,2009.3040114226
88,2001.95912595609
89,1992.5398835307
90,2013.51264509152
91,2005.30413978066
92,1994.69942265122
93,2009.87138877055
94,2004.88323867272
95,2000.22748914802
96,1986.91839631623
97,1999.15174615726
98,1978.66242007277
99,2008.75450880057
100,2007.17529472375
101,1999.06262674174
102,2001.13803317554
103,2007.68787421965
104,2008.25310932618
105,1993.21312081247
106,2002.49988396761
107,2005.27811670993
108,2000.70571754254
109,1999.32279476889
110,1996.90309374888
111,2012.68107397476
112,1993.51849446318
113,2006.83464323263
114,2007.3207023172
115,2001.43127249376
116,2010.61569783432
117,2008.45273567252
118,2002.88922386257
119,2005.04239321714
120,1990.2782386616
121,2004.53210963586
122,1994.89530707371
123,2012.33712404458
124,2008.15794655711
125,1996.63257442465
126,1994.54273721381
127,2003.56087899996
128,1999.82339456719
129,2001.01725145281
130,1999.32416605786
131,1996.63561749306
132,2000.30594173584
133,1991.55410139037
134,1998.75735807468
135,2005.85592152139
136,2005.1676834189
137,1995.36387488214
138,1993.8191915512
139,1995.52691084884
140,2001.81884145481
141,1995.35418523194
142,2003.47231112148
143,1991.5736965518
144,1992.86059647198
145,2002.91760493947
146,2001.72174065918
147,2007.06246908388
148,2008.09381151627
149,1995.57185902412
150,2003.06778806276
151,2001.30485065245
152,2002.00106032202
153,2007.33300106604
154,2009.21586236527
155,2000.06357107229
156,2001.86661421492
157,1997.09276086178
158,1994.34630880329
159,1990.96448974961
160,2000.96734222639
161,1997.04328509036
162,2001.66398267908
163,1998.43708389123
164,2005.62125957765
165,1999.69139729738
166,2001.23680496061
167,1998.27011598316
168,1993.25006355765
169,1999.03064797856
170,1996.61657943784
171,2012.49390906231
172,2007.25662528619
173,2007.86161806213
174,2010.40952775228
175,2001.24461715737
176,1998.67227354972
177,2004.95111973346
178,1995.43329603218
179,2007.48652833099
180,2005.83860533699
181,2005.54590134717
182,2001.38716691988
183,2006.89962889126
184,2000.2216351725
185,2003.50826703865
186,2012.50877038244
187,1992.84354251777
188,2002.7938267546
189,1999.37411891408
190,1994.57958755411
191,2003.84293819334
192,2005.03129973391
193,2000.20833227613
194,2012.54726731517
195,1991.6177922097
196,2008.27453055403
197,1987.48146668979
198,2005.97458036076
199,1998.12981311735
