"Id","y"
1,2001.6355976472
2,1996.33072789176
3,1998.83931272663
4,2000.17248499735
5,2007.51767141325
6,1997.39298086749
7,2010.14467336294
8,2002.33605439541
9,2009.64081205581
10,2002.7414900663
11,1999.83189158884
12,1994.24438560003
13,2002.95327538344
14,2009.92793877535
15,2003.61008113064
16,1998.34477814952
17,1994.52692756462
18,1997.91078150556
19,2000.72051721396
20,2000.50774123466
21,1989.63636178123
22,1999.61465093796
23,2003.92601054199
24,1994.03700702063
25,2001.83253308851
26,2011.88920791573
27,1997.56293867655
28,2006.64697177635
29,1998.42265881649
30,1994.65189634524
31,1991.36916853013
32,2005.14996843743
33,2003.15856421919
34,2011.00327082846
35,2001.69181955782
36,2007.04787963198
37,2006.2024954087
38,1997.93790182678
39,1991.59833400621
40,1998.40327317879
41,2003.20380319573
42,2006.66603244592
43,2007.2393082432
44,1997.55485782562
45,1995.78942827871
46,2012.84008673688
47,1995.48513292453
48,2004.84828328546
49,2009.0093052607
50,1997.58000965666
51,2003.81745344455
52,1999.56814742654
53,2007.35661141131
54,2003.72965682497
55,2001.48265249192
56,1998.68641046921
57,2000.73579691878
58,1995.39760275916
59,1997.44561879502
60,1999.9686061922
61,1999.03895224433
62,2008.19285467572
63,1998.35723792279
64,1991.68175383009
65,2004.70676690834
66,1995.67492821272
67,2004.17444468762
68,2006.51556051798
69,1999.11262632194
70,1994.9933585604
71,2003.30558375749
72,1998.73416785451
73,1999.93057527527
74,2006.38284036214
75,1997.57526575267
76,2009.06542299514
77,2002.90417825894
78,1999.97642159583
79,2001.23800280756
80,2011.32578086131
81,1999.55778309909
82,2008.41361074678
83,2007.66060910663
84,2004.0429759645
85,2005.93813047093
86,2003.89899033848
87,2008.14725268964
88,2000.05902720421
89,1995.9766189961
90,2015.12575829627
91,2007.16799592477
92,1995.92403754191
93,2005.58339242325
94,2006.10488352249
95,1998.043024548
96,1991.28358749478
97,1994.92768712424
98,1994.12623741895
99,2009.31955315355
100,2005.39709219927
101,1997.78515958935
102,2000.42776660072
103,2007.08016125098
104,2006.40043017085
105,1994.2227571033
106,2004.55854414309
107,2002.82914177541
108,1998.73770851946
109,1997.83645929472
110,1997.92759567525
111,1999.43466401307
112,1995.53413057782
113,2005.39937044631
114,2007.65560790966
115,1999.98236424969
116,2011.24471349357
117,2007.11456370455
118,2003.5124170009
119,2003.98092662539
120,1997.37194925488
121,2001.04807248038
122,1997.86219706637
123,2008.94176961564
124,2010.34563201339
125,1991.57381635455
126,1994.14181370713
127,2000.78218944971
128,1999.90587215818
129,1996.22543701408
130,1997.35893512021
131,1998.21393179236
132,1996.63016560119
133,1994.88060203892
134,1998.33979530042
135,2003.36613226559
136,2005.74571172184
137,1995.92179402628
138,1996.36784118041
139,1998.43316313584
140,2003.61699472202
141,1996.22895190032
142,2001.61290153054
143,1997.05841634854
144,1999.32663700487
145,2001.10668389624
146,2000.39387139303
147,2001.79792081566
148,2005.0298810092
149,1996.76271609934
150,2002.26230330759
151,2000.4993957983
152,1999.19122915977
153,2004.89601323548
154,1999.78220135552
155,2001.43736019972
156,2003.28590276922
157,1995.85312103778
158,1993.55932235781
159,1994.0582581546
160,2001.15175248165
161,1994.59004762325
162,1996.66730299191
163,1994.47371589972
164,2005.34193372084
165,1997.67252327698
166,2001.9388154092
167,1999.79107011245
168,1994.08446932169
169,1996.47912911267
170,1994.76883787768
171,2010.37269020859
172,2005.94990721727
173,2009.57563376577
174,2011.0712173199
175,2004.62079109242
176,2002.04073096462
177,2005.0453170194
178,1992.10751821193
179,2006.29610221573
180,2002.31038536552
181,2006.34782841278
182,2000.05116063474
183,2004.98889937387
184,2002.68498110991
185,2006.91149973307
186,2011.99774545169
187,1996.19418979342
188,2002.51985775181
189,2001.14030938501
190,1998.43785216818
191,2005.2718489706
192,2005.20631889217
193,2001.94941843069
194,2009.75849483182
195,1993.53293864072
196,2005.2079298877
197,1993.77857249301
198,2003.14255984284
199,1997.80383674657
200,2004.15231992207
201,2004.99419052326
202,2007.11473861338
203,1999.46812075108
204,1992.57629631322
205,1994.2735242508
206,1998.61026018386
207,2000.19307434513
208,2005.77562936199
209,1998.50393577336
210,1999.43249041691
211,2001.74080758858
212,2002.48699188252
213,2000.10513707119
214,1998.45694320471
215,2003.26838224124
216,2006.49290651019
217,1998.1835166496
218,2010.56121621295
219,2004.34447530294
220,2007.26731861801
221,2001.89973260041
222,2008.83149884833
