Id,Probability
1,0.16598736285910357
2,0.2101784035599243
3,0.18116782420716193
4,0.17757030543531024
5,0.0620987125370629
6,0.24603387327422102
7,0.06582150098253584
8,0.09557143323986793
9,0.07062398877271638
10,0.1323344785565674
11,0.07946801374423212
12,0.05818897327457493
13,0.21564516132531644
14,0.17616872103450762
15,0.1982835452574436
16,0.08573483398192165
17,0.3400259722128619
18,0.18790136897264928
19,0.1778328809505721
20,0.1264262421059971
21,0.14837899654243447
22,0.20557066995972437
23,0.30738290443448385
24,0.06137129288696609
25,0.10625603069673928
26,0.15360614697447064
27,0.2416417359495714
28,0.060169625595003225
29,0.14053056969709599
30,0.16393715504500972
31,0.1124121066252198
32,0.1534793374324708
33,0.14224311429017986
34,0.07734880585540989
35,0.11994396824602103
36,0.10604538094630264
37,0.07641324168439867
38,0.11411235658282606
39,0.10329114186211474
40,0.18311350337818197
41,0.14405861929087033
42,0.10379437488685171
43,0.070060307574928
44,0.22070640065050814
45,0.09942504181260145
46,0.21477310244444933
47,0.34879461210239077
48,0.08069409767084168
49,0.1870750270326482
50,0.25584343066986853
51,0.17309358591768234
52,0.14103903456419412
53,0.07026262191580668
54,0.11070614943828253
55,0.30890279490808886
56,0.11078640446647961
57,0.43568398908757394
58,0.13945267645300954
59,0.1730522968418172
60,0.08635565004492524
61,0.5132980885680738
62,0.13933629977682713
63,0.08134980130855282
64,0.9999950464791134
65,0.08156274764759305
66,0.23508275917179336
67,0.10469400774129
68,0.08358062893538912
69,0.12473186127332947
70,0.10366219238314042
71,0.2356891098405644
72,0.08228515028909057
73,0.0978759683237541
74,0.1339573712185712
75,0.18384251499898124
76,0.1109148036049609
77,0.07286296492431651
78,0.09471552970167585
79,0.06227088185625329
80,0.12275511648534448
81,0.17590006026453658
82,0.24950409835416656
83,0.05194511188876071
84,0.11305354925776955
85,0.20253008620146248
86,0.14442009692244562
87,0.15471754503934246
88,0.07535050007972073
89,0.41688813074869224
90,0.07177026184930771
91,0.09884893970571045
92,0.14242116898558557
93,0.09808229594596049
94,0.05612872376688635
95,0.1071424036739409
96,0.000847333242395694
97,0.09997841569436548
98,0.2774967724115184
99,0.1163539557448524
100,0.05256934115498532
101,0.22865005173961425
102,0.07412867369534279
103,0.07564649054996782
104,0.044581444097417045
105,0.17486999170214937
106,0.04638195957116605
107,0.5842554193299703
108,0.09477613923387414
109,0.09603293403067732
110,0.0693460903639604
111,0.11491133600017543
112,0.0858838236835038
113,0.9999999999999699
114,0.0525009102680083
115,0.7684756753451972
116,0.07562605547898489
117,0.14588539740543696
118,0.12228242430528384
119,0.17446847750290695
120,0.2547651343358075
121,0.19245681022513692
122,0.09505269215309067
123,0.10789298495897155
