"Id","y"
1,2001.97619633615
2,2000.3286048732
3,2000.8680600668
4,2001.02447184491
5,2004.1600496959
6,2000.66371248223
7,2002.36676087764
8,2001.68953622813
9,2004.2883776586
10,2001.69504848308
11,2000.40157343116
12,2000.03373957703
13,2001.54318500397
14,2002.13508424505
15,2002.69246048514
16,2001.41586904815
17,2000.10940920106
18,2000.60469935674
19,2001.66520022851
20,2001.40566381575
21,1999.50189742618
22,2002.56838454019
23,2002.46282574887
24,2000.05498877974
25,2001.24419428381
26,2004.06600238623
27,2001.38762021114
28,2004.10180962572
29,2000.76737031085
30,2000.95044066733
31,2000.19826090658
32,2004.7084878386
33,2002.60890992728
34,2004.0992476475
35,2000.87001529818
36,2004.811881618
37,2002.15677316063
38,2000.68430111932
39,2000.23449010504
40,2000.41736342748
41,2002.64655342667
42,2001.39678498193
43,2003.82701993521
44,2000.68006426587
45,2002.10141045745
46,2004.61848335943
47,2000.50413266069
48,2003.59769950165
49,2003.29995114666
50,2000.34332343727
51,2003.89843879934
52,2002.21860520113
53,2003.95239976256
54,2003.10060277747
55,2004.10113379973
56,2002.26057420836
57,2001.86140699286
58,2000.99223351079
59,2000.86544372935
60,2001.24145097418
61,2001.21846250321
62,2002.24999027139
63,2001.55121983615
64,1999.47116847597
65,2004.27809482144
66,2000.92583350009
67,2004.03645864411
68,2004.68568244424
69,2001.71265355748
70,2000.0192817483
71,2003.11824673994
72,2001.20332526918
73,2001.46096572029
74,2003.50848807398
75,2000.15250781946
76,2003.07384505462
77,2002.66801309159
78,2001.37036755007
79,2003.24526125018
80,2004.86087961177
81,2002.1915643616
82,2003.52772415017
83,2002.53987597846
84,2002.78579832209
85,2003.03011852342
86,2002.76950388842
87,2003.15222034478
88,2002.31959636615
89,2000.07798115581
90,2005.34571084209
91,2002.14164760726
92,2000.29248646294
93,2003.19002655959
94,2002.99701092659
95,2001.27329482953
96,2000.88346246525
97,2000.7873247264
98,2000.73631369822
99,2002.93307355362
100,2003.34890441415
101,2000.66293172341
102,2001.88092640353
103,2002.90438282228
104,2004.13657611202
105,2000.4872042084
106,2003.51450491006
107,2003.18917784272
108,2002.35911347714
109,2001.29853090966
110,2001.06107715278
111,2002.08740054922
112,2000.26139400193
113,2004.4695184646
114,2004.1762576594
115,2001.33184030427
116,2004.63632271667
117,2003.70760594203
118,2001.65337266833
119,2002.2978658647
120,2000.55718337915
121,2002.79908544015
122,1999.95087447259
123,2003.24390915977
124,2005.13215489543
125,2000.14544076329
126,2000.01127600648
127,2001.21608186998
128,2001.17499702944
129,2001.40640014513
130,2001.26496481103
131,2000.36107620911
132,2001.4967166612
133,2000.83158174187
134,2002.34227861358
135,2003.13489250086
136,2002.23825044325
137,2001.71198571236
138,2000.95298662932
139,2001.15390828113
140,2000.71760587179
141,2001.0833855489
142,2000.64673952074
143,2001.1804545444
144,2002.01009555443
145,2002.28620621267
146,2000.72348491216
147,2001.59164511141
148,2002.11485109712
149,2000.6703259767
150,2000.98721093994
151,2003.02965030032
152,2002.06372165698
153,2003.68512199827
154,2002.54338893202
155,2003.65223905254
156,2004.01357052664
157,2000.49443577504
158,2001.27418364956
159,2000.73556336741
160,2003.62237860784
161,2001.29467460337
162,1999.34349204859
163,2000.53424821054
164,2003.41321335426
165,2002.08790221313
166,2000.16215583329
167,2000.899396009
168,2000.06912432434
169,2000.4032309825
170,1999.79476180107
171,2005.60605906274
172,2004.64215954265
173,2003.99598748621
174,2003.98743633184
175,2004.57673346939
176,2002.28700054416
177,2002.4556297574
178,2000.35491884796
179,2004.21588547073
180,2002.31310188508
181,2004.51355317027
182,2002.08660597411
183,2002.42679733468
184,2003.6513066948
185,2003.26455711752
186,2003.86697526847
187,2001.00889981886
188,2003.21057246331
189,2003.44553283453
190,2000.95465772249
191,2004.11667903124
192,2004.08150588086
193,2002.40182347915
194,2004.76423548657
195,1999.45751166308
196,2003.39119665011
197,1999.90711153895
198,2002.865170323
199,2000.72971980963
200,2001.48889852656
201,2003.4711575989
202,2004.09985827233
203,2001.91073532529
204,1999.52552239286
205,1999.92446080999
206,2001.82676481821
207,2001.47923179335
208,2001.96207170777
209,2001.15520509689
210,2001.05225444393
211,2002.28941852678
212,2003.17770955975
213,2001.42741260649
214,2001.22842089861
215,2002.65070681957
216,2004.47589770512
217,2000.67243428916
218,2005.45553259836
219,2003.37673065489
220,2002.50312602141
221,2001.80183792967
222,2001.89676675438
223,2001.20252302822
224,2002.69713723014
225,2004.03937348755
226,2000.14933212515
227,2004.06030019387
228,2001.12537196335
229,1999.53763529919
230,2004.21693226296
231,2000.1944799598
232,2001.16901321409
233,2000.39108162195
234,2001.1781964979
235,2004.28579212965
236,2002.55872354212
237,1999.74562572522
238,2004.61557725769
239,2001.41915340351
240,2001.69753987875
